date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20190102,21:00,5,Clear,13,Wind blowing from 30° North-northeast to South-southwest,66%,1035,16
20190102,21:30,5,Passing clouds,6,Wind blowing from 20° North-northeast to South-southwest,66%,1035,N/A
20190102,22:30,5,Clear,2,Wind blowing from 0° North to South,70%,1035,16
20190102,23:00,5,Light rain,6,Wind blowing from 10° North to South,70%,1035,N/A
20190102,23:30,5,Light rain,6,Wind blowing from 10° North to South,76%,1035,N/A
20190103,00:00,5,Clear,2,Wind blowing from 340° North-northwest to South-southeast,76%,1035,16
20190103,00:30,5,Clear,6,Wind blowing from 350° North to South,76%,1034,16
20190103,01:00,5,Clear,6,Wind blowing from 340° North-northwest to South-southeast,76%,1034,16
20190103,01:30,5,Clear,9,Wind blowing from 350° North to South,76%,1034,16
20190103,02:00,5,Clear,6,Wind blowing from 350° North to South,76%,1034,16
20190103,02:30,5,Clear,6,Wind blowing from 10° North to South,76%,1034,16
20190103,03:00,5,Clear,6,Wind blowing from 30° North-northeast to South-southwest,76%,1034,16
20190103,03:30,5,Clear,6,Wind blowing from 30° North-northeast to South-southwest,76%,1034,16
20190103,04:00,5,Clear,2,Wind blowing from 40° Northeast to Southwest,76%,1034,16
20190103,04:30,5,Overcast,2,Wind blowing from 20° North-northeast to South-southwest,76%,1034,N/A
20190103,05:00,5,Overcast,6,Wind blowing from 0° North to South,76%,1034,N/A
20190103,05:30,5,Overcast,6,Wind blowing from 0° North to South,76%,1034,N/A
20190103,06:00,5,Overcast,6,Wind blowing from 10° North to South,76%,1034,N/A
20190103,06:30,6,Overcast,6,Wind blowing from 50° Northeast to Southwest,66%,1034,N/A
20190103,07:00,6,Overcast,6,Wind blowing from 50° Northeast to Southwest,66%,1034,N/A
20190103,07:30,6,Overcast,6,Wind blowing from 60° East-northeast to West-southwest,71%,1035,N/A
20190103,08:00,6,Overcast,6,Wind blowing from 50° Northeast to Southwest,66%,1035,N/A
20190103,08:30,7,Overcast,6,Wind blowing from 60° East-northeast to West-southwest,61%,1035,N/A
20190103,09:00,7,Partly sunny,9,Wind blowing from 70° East-northeast to West-southwest,61%,1036,N/A
20190103,09:30,7,Partly sunny,9,Wind blowing from 70° East-northeast to West-southwest,61%,1036,N/A
20190103,10:00,7,Partly sunny,6,Wind blowing from 60° East-northeast to West-southwest,66%,1036,N/A
20190103,10:30,8,Partly sunny,9,Wind blowing from 70° East-northeast to West-southwest,62%,1035,N/A
20190103,11:00,8,Overcast,9,Wind blowing from 90° East to West,57%,1035,N/A
20190103,11:30,9,Overcast,9,Wind blowing from 100° East to West,54%,1034,N/A
20190103,12:00,9,Overcast,9,Wind blowing from 100° East to West,54%,1033,N/A
20190103,12:30,9,Overcast,13,Wind blowing from 80° East to West,58%,1033,N/A
20190103,13:00,9,Overcast,9,Wind blowing from 90° East to West,58%,1032,N/A
20190103,13:30,9,Overcast,9,Wind blowing from 90° East to West,58%,1032,N/A
20190103,14:00,9,Overcast,13,Wind blowing from 90° East to West,58%,1032,N/A
20190103,14:30,9,Overcast,13,Wind blowing from 80° East to West,58%,1032,N/A
20190103,15:00,9,Overcast,9,Wind blowing from 100° East to West,62%,1032,N/A
20190103,15:30,9,Overcast,9,Wind blowing from 100° East to West,62%,1032,N/A
20190103,16:00,9,Overcast,9,Wind blowing from 100° East to West,62%,1032,N/A
20190103,16:30,9,Overcast,13,Wind blowing from 110° East-southeast to West-northwest,62%,1032,N/A
20190103,17:00,9,Overcast,13,Wind blowing from 100° East to West,62%,1032,N/A
20190103,17:30,9,Overcast,6,Wind blowing from 100° East to West,62%,1032,N/A
20190103,18:00,9,Overcast,13,Wind blowing from 100° East to West,62%,1032,N/A
20190103,18:30,9,Overcast,9,Wind blowing from 110° East-southeast to West-northwest,62%,1032,N/A
20190103,19:00,9,Overcast,9,Wind blowing from 100° East to West,62%,1032,N/A
20190103,19:30,9,Overcast,9,Wind blowing from 100° East to West,62%,1032,N/A
20190103,20:00,9,Overcast,9,Wind blowing from 100° East to West,66%,1033,N/A
20190103,20:30,9,Overcast,13,Wind blowing from 100° East to West,66%,1032,N/A
20190103,21:00,9,Overcast,9,Wind blowing from 110° East-southeast to West-northwest,66%,1032,N/A
20190103,21:30,9,Overcast,9,Wind blowing from 110° East-southeast to West-northwest,66%,1031,N/A
20190103,22:00,9,Overcast,13,Wind blowing from 120° East-southeast to West-northwest,71%,1031,N/A
20190103,22:30,9,Overcast,9,Wind blowing from 130° Southeast to Northwest,71%,1031,N/A
20190103,23:00,9,Overcast,13,Wind blowing from 120° East-southeast to West-northwest,71%,1031,N/A
20190103,23:30,9,Overcast,13,Wind blowing from 110° East-southeast to West-northwest,71%,1030,N/A
20190104,00:00,9,Overcast,9,Wind blowing from 110° East-southeast to West-northwest,71%,1030,N/A
20190104,00:30,9,Overcast,13,Wind blowing from 120° East-southeast to West-northwest,71%,1030,N/A
20190104,01:00,9,Overcast,9,Wind blowing from 130° Southeast to Northwest,76%,1031,N/A
20190104,01:30,9,Overcast,17,Wind blowing from 110° East-southeast to West-northwest,76%,1030,N/A
20190104,02:00,9,Overcast,13,Wind blowing from 120° East-southeast to West-northwest,76%,1030,N/A
20190104,02:30,9,Overcast,17,Wind blowing from 130° Southeast to Northwest,71%,1029,N/A
20190104,03:00,9,Overcast,13,Wind blowing from 130° Southeast to Northwest,71%,1030,N/A
20190104,03:30,9,Overcast,13,Wind blowing from 120° East-southeast to West-northwest,71%,1029,N/A
20190104,04:00,9,Overcast,13,Wind blowing from 120° East-southeast to West-northwest,76%,1029,N/A
20190104,04:30,9,Overcast,17,Wind blowing from 120° East-southeast to West-northwest,76%,1028,N/A
20190104,05:00,9,Overcast,17,Wind blowing from 120° East-southeast to West-northwest,76%,1028,N/A
20190104,05:30,9,Overcast,20,Wind blowing from 130° Southeast to Northwest,76%,1028,N/A
20190104,06:00,9,Overcast,17,Wind blowing from 130° Southeast to Northwest,82%,1028,N/A
20190104,06:30,9,Light rain,13,Wind blowing from 130° Southeast to Northwest,82%,1028,N/A
20190104,07:00,9,Light rain,13,Wind blowing from 110° East-southeast to West-northwest,87%,1028,N/A
20190104,07:30,9,Light rain,9,Wind blowing from 120° East-southeast to West-northwest,87%,1028,N/A
20190104,08:00,9,Light rain,9,Wind blowing from 120° East-southeast to West-northwest,87%,1029,N/A
20190104,08:30,9,Light rain,9,Wind blowing from 110° East-southeast to West-northwest,94%,1029,7
20190104,09:00,9,Light rain,9,Wind blowing from 120° East-southeast to West-northwest,94%,1029,7
20190104,09:30,9,Light rain,6,Wind blowing from 130° Southeast to Northwest,94%,1029,5
20190104,10:00,9,Light rain,6,Wind blowing from 130° Southeast to Northwest,100%,1029,3
20190104,10:30,10,Light rain,13,Wind blowing from 130° Southeast to Northwest,94%,1029,5
20190104,11:00,10,Light rain,9,Wind blowing from 140° Southeast to Northwest,94%,1028,5
20190104,11:30,10,Light rain,9,Wind blowing from 140° Southeast to Northwest,100%,1027,5
20190104,12:00,10,Light rain,9,Wind blowing from 150° South-southeast to North-northwest,100%,1027,5
20190104,12:30,10,Light rain,13,Wind blowing from 160° South-southeast to North-northwest,100%,1026,5
20190104,13:00,11,Light rain,9,Wind blowing from 150° South-southeast to North-northwest,94%,1026,5
20190104,13:30,11,Light rain,13,Wind blowing from 150° South-southeast to North-northwest,94%,1025,6
20190104,14:00,11,Light rain,13,Wind blowing from 160° South-southeast to North-northwest,94%,1025,8
20190104,14:30,11,Mostly cloudy,9,Wind blowing from 170° South to North,94%,1025,N/A
20190104,15:00,11,Mostly cloudy,9,Wind blowing from 220° Southwest to Northeast,94%,1025,N/A
20190104,15:30,11,Light rain,6,Wind blowing from 230° Southwest to Northeast,94%,1025,N/A
20190104,16:00,11,Mostly cloudy,6,Wind blowing from 230° Southwest to Northeast,94%,1025,N/A
20190104,16:30,11,Fog,9,Wind blowing from 0° North to South,94%,1025,5
20190104,17:00,10,Fog,13,Wind blowing from 0° North to South,94%,1025,3
20190104,17:30,10,Fog,13,Wind blowing from 300° West-northwest to East-southeast,94%,1025,2
20190104,18:00,10,Fog,13,Wind blowing from 310° Northwest to Southeast,94%,1026,2
20190104,18:30,10,Light rain,17,Wind blowing from 300° West-northwest to East-southeast,94%,1026,2
20190104,19:00,10,Light rain,9,Wind blowing from 310° Northwest to Southeast,94%,1026,3
20190104,19:30,9,Fog,13,Wind blowing from 310° Northwest to Southeast,100%,1026,5
20190104,20:00,9,Mostly cloudy,13,Wind blowing from 290° West-northwest to East-southeast,94%,1026,6
20190104,20:30,9,Light rain,9,Wind blowing from 300° West-northwest to East-southeast,94%,1026,5
20190104,21:00,9,Fog,13,Wind blowing from 330° North-northwest to South-southeast,94%,1025,5
20190104,21:30,9,Fog,13,Wind blowing from 300° West-northwest to East-southeast,94%,1026,5
20190104,22:00,9,Light rain,17,Wind blowing from 300° West-northwest to East-southeast,94%,1026,5
20190104,22:30,9,Light rain,17,Wind blowing from 300° West-northwest to East-southeast,94%,1026,5
20190104,23:00,8,Light rain,17,Wind blowing from 290° West-northwest to East-southeast,100%,1026,5
20190104,23:30,8,Light rain,13,Wind blowing from 300° West-northwest to East-southeast,100%,1026,5
20190105,00:00,8,Light rain,13,Wind blowing from 310° Northwest to Southeast,100%,1025,5
20190105,00:30,8,Light rain,13,Wind blowing from 310° Northwest to Southeast,100%,1026,5
20190105,01:00,8,Light rain,13,Wind blowing from 290° West-northwest to East-southeast,100%,1026,5
20190105,01:30,8,Light rain,13,Wind blowing from 290° West-northwest to East-southeast,93%,1026,5
20190105,02:00,8,Mostly cloudy,17,Wind blowing from 290° West-northwest to East-southeast,93%,1026,6
20190105,02:30,8,Light rain,13,Wind blowing from 300° West-northwest to East-southeast,93%,1026,5
20190105,03:00,8,Light rain,9,Wind blowing from 320° Northwest to Southeast,93%,1025,3
20190105,03:30,8,Fog,9,Wind blowing from 310° Northwest to Southeast,93%,1025,4
20190105,04:00,8,Fog,9,Wind blowing from 320° Northwest to Southeast,93%,1025,3
20190105,04:30,8,Fog,13,Wind blowing from 290° West-northwest to East-southeast,93%,1026,2
20190105,05:00,7,Fog,13,Wind blowing from 290° West-northwest to East-southeast,100%,1026,2
20190105,05:30,7,Fog,13,Wind blowing from 300° West-northwest to East-southeast,100%,1026,3
20190105,06:00,7,Fog,13,Wind blowing from 300° West-northwest to East-southeast,100%,1026,4
20190105,06:30,7,Fog,9,Wind blowing from 320° Northwest to Southeast,100%,1026,5
20190105,07:00,8,Fog,13,Wind blowing from 300° West-northwest to East-southeast,93%,1026,5
20190105,07:30,8,Fog,13,Wind blowing from 300° West-northwest to East-southeast,93%,1026,4
20190105,08:00,8,Fog,9,Wind blowing from 310° Northwest to Southeast,100%,1027,3
20190105,08:30,8,Light rain,9,Wind blowing from 340° North-northwest to South-southeast,100%,1027,2
20190105,09:00,8,Fog,13,Wind blowing from 20° North-northeast to South-southwest,100%,1027,5
20190105,09:30,8,Fog,13,Wind blowing from 30° North-northeast to South-southwest,100%,1028,5
20190105,10:00,9,Fog,13,Wind blowing from 30° North-northeast to South-southwest,94%,1027,5
20190105,10:30,8,Light rain,13,Wind blowing from 10° North to South,100%,1028,5
20190105,11:00,8,Mostly cloudy,9,Wind blowing from 20° North-northeast to South-southwest,93%,1027,7
20190105,11:30,8,Mostly cloudy,9,Wind blowing from 30° North-northeast to South-southwest,100%,1027,8
20190105,12:00,8,Light rain,9,Wind blowing from 20° North-northeast to South-southwest,93%,1026,6
20190105,12:30,8,Light rain,13,Wind blowing from 40° Northeast to Southwest,93%,1026,5
20190105,13:00,8,Light rain,9,Wind blowing from 10° North to South,100%,1026,6
20190105,13:30,8,Mostly cloudy,9,Wind blowing from 20° North-northeast to South-southwest,93%,1025,7
20190105,14:00,8,Mostly cloudy,9,Wind blowing from 20° North-northeast to South-southwest,93%,1025,7
20190105,14:30,8,Mostly cloudy,13,Wind blowing from 0° North to South,93%,1025,7
20190105,15:00,9,Cloudy,9,Wind blowing from 10° North to South,87%,1025,7
20190105,15:30,8,Broken clouds,13,Wind blowing from 340° North-northwest to South-southeast,93%,1026,7
20190105,16:00,8,Light rain,13,Wind blowing from 20° North-northeast to South-southwest,93%,1026,4
20190105,16:30,8,Fog,6,Wind blowing from 10° North to South,93%,1025,5
20190105,17:00,8,Partly sunny,6,Wind blowing from 50° Northeast to Southwest,93%,1026,7
20190105,17:30,8,Passing clouds,6,Wind blowing from 10° North to South,93%,1026,7
20190105,18:00,8,Passing clouds,9,Wind blowing from 0° North to South,93%,1026,6
20190105,18:30,8,Light rain,9,Wind blowing from 10° North to South,93%,1027,3
20190105,19:00,8,Light rain,9,Wind blowing from 0° North to South,93%,1027,3
20190105,19:30,8,Light rain,13,Wind blowing from 0° North to South,93%,1027,3
20190105,20:00,8,Light rain,9,Wind blowing from 0° North to South,93%,1028,3
20190105,20:30,8,Light rain,9,Wind blowing from 0° North to South,93%,1027,2
20190105,21:00,8,Light rain,13,Wind blowing from 0° North to South,93%,1028,3
20190105,21:30,8,Light rain,9,Wind blowing from 0° North to South,93%,1028,3
20190105,22:00,8,Light rain,9,Wind blowing from 10° North to South,93%,1028,3
20190105,22:30,8,Light rain,9,Wind blowing from 0° North to South,93%,1028,3
20190105,23:00,8,Light rain,6,Wind blowing from 0° North to South,93%,1028,3
20190105,23:30,8,Light rain,6,Wind blowing from 20° North-northeast to South-southwest,93%,1028,4
20190106,00:00,7,Light rain,9,Wind blowing from 0° North to South,100%,1028,5
20190106,00:30,7,Fog,9,Wind blowing from 350° North to South,93%,1028,5
20190106,01:00,7,Light rain,9,Wind blowing from 0° North to South,100%,1028,3
20190106,01:30,7,Light rain,9,Wind blowing from 0° North to South,100%,1028,3
20190106,02:00,7,Light rain,13,Wind blowing from 0° North to South,93%,1028,3
20190106,02:30,7,Light rain,9,Wind blowing from 0° North to South,93%,1028,3
20190106,03:00,7,Fog,13,Wind blowing from 350° North to South,93%,1028,3
20190106,03:30,7,Fog,9,Wind blowing from 350° North to South,93%,1028,3
20190106,04:00,7,Fog,9,Wind blowing from 330° North-northwest to South-southeast,93%,1028,3
20190106,04:30,7,Fog,9,Wind blowing from 340° North-northwest to South-southeast,93%,1028,3
20190106,05:00,6,Fog,9,Wind blowing from 350° North to South,100%,1029,3
20190106,05:30,6,Fog,13,Wind blowing from 350° North to South,100%,1029,3
20190106,06:00,6,Light rain,13,Wind blowing from 0° North to South,100%,1029,5
20190106,06:30,6,Light rain,13,Wind blowing from 0° North to South,100%,1030,N/A
20190106,07:00,6,Light rain,9,Wind blowing from 0° North to South,100%,1031,N/A
20190106,07:30,6,Fog,13,Wind blowing from 0° North to South,100%,1031,5
20190106,08:00,6,Light rain,17,Wind blowing from 0° North to South,100%,1031,4
20190106,08:30,6,Light rain,13,Wind blowing from 10° North to South,100%,1031,5
20190106,09:00,6,Light rain,13,Wind blowing from 20° North-northeast to South-southwest,100%,1030,7
20190106,09:30,6,Light rain,13,Wind blowing from 10° North to South,93%,1030,8
20190106,10:00,6,Mostly cloudy,13,Wind blowing from 40° Northeast to Southwest,93%,1030,N/A
20190106,10:30,7,Mostly cloudy,9,Wind blowing from 30° North-northeast to South-southwest,87%,1030,N/A
20190106,11:00,7,Mostly cloudy,9,Wind blowing from 20° North-northeast to South-southwest,87%,1030,N/A
20190106,11:30,7,Mostly cloudy,6,Wind blowing from 20° North-northeast to South-southwest,87%,1030,N/A
20190106,12:00,7,Mostly cloudy,6,Wind blowing from 10° North to South,87%,1029,N/A
20190106,12:30,7,More clouds than sun,6,Wind blowing from 20° North-northeast to South-southwest,87%,1029,N/A
20190106,13:00,8,More clouds than sun,6,Wind blowing from 30° North-northeast to South-southwest,82%,1028,N/A
20190106,13:30,8,More clouds than sun,6,Wind blowing from 340° North-northwest to South-southeast,82%,1029,N/A
20190106,14:00,7,More clouds than sun,2,Wind blowing from 0° North to South,81%,1029,N/A
20190106,14:30,7,Overcast,2,Wind blowing from 0° North to South,81%,1029,N/A
20190106,15:00,7,Overcast,2,Wind blowing from 0° North to South,81%,1028,N/A
20190106,15:30,7,Overcast,6,Wind blowing from 20° North-northeast to South-southwest,81%,1029,N/A
20190106,16:00,7,Overcast,2,Wind blowing from 0° North to South,81%,1029,N/A
20190106,16:30,7,Overcast,2,Wind blowing from 0° North to South,81%,1029,N/A
20190106,17:00,8,More clouds than sun,9,Wind blowing from 330° North-northwest to South-southeast,82%,1029,N/A
20190106,17:30,8,Mostly cloudy,9,Wind blowing from 330° North-northwest to South-southeast,82%,1030,N/A
20190106,18:00,8,Mostly cloudy,9,Wind blowing from 300° West-northwest to East-southeast,82%,1030,N/A
20190106,18:30,7,Mostly cloudy,9,Wind blowing from 340° North-northwest to South-southeast,87%,1030,N/A
20190106,19:00,7,Mostly cloudy,9,Wind blowing from 0° North to South,87%,1030,N/A
20190106,19:30,7,Mostly cloudy,13,Wind blowing from 10° North to South,87%,1030,N/A
20190106,20:00,7,Mostly cloudy,9,Wind blowing from 40° Northeast to Southwest,87%,1030,N/A
20190106,20:30,7,Mostly cloudy,9,Wind blowing from 40° Northeast to Southwest,87%,1030,N/A
20190106,21:00,7,Mostly cloudy,9,Wind blowing from 50° Northeast to Southwest,87%,1030,N/A
20190106,21:30,7,Overcast,9,Wind blowing from 40° Northeast to Southwest,81%,1030,N/A
20190106,22:00,7,Overcast,6,Wind blowing from 50° Northeast to Southwest,81%,1030,N/A
20190106,22:30,7,Overcast,6,Wind blowing from 40° Northeast to Southwest,81%,1029,N/A
20190106,23:00,7,Overcast,9,Wind blowing from 20° North-northeast to South-southwest,81%,1029,N/A
20190106,23:30,7,Overcast,6,Wind blowing from 40° Northeast to Southwest,81%,1029,N/A
20190107,00:00,7,Overcast,6,Wind blowing from 80° East to West,81%,1029,N/A
20190107,00:30,7,Overcast,6,Wind blowing from 80° East to West,81%,1029,N/A
20190107,01:00,7,Overcast,6,Wind blowing from 90° East to West,81%,1029,N/A
20190107,01:30,7,Overcast,2,Wind blowing from 90° East to West,81%,1029,N/A
20190107,02:00,7,Overcast,6,Wind blowing from 70° East-northeast to West-southwest,81%,1029,N/A
20190107,02:30,7,Overcast,13,Wind blowing from 30° North-northeast to South-southwest,81%,1028,N/A
20190107,03:00,7,Overcast,9,Wind blowing from 40° Northeast to Southwest,81%,1028,N/A
20190107,03:30,7,Clear,6,Wind blowing from 30° North-northeast to South-southwest,81%,1028,16
20190107,04:00,6,Clear,2,Wind blowing from 350° North to South,87%,1028,16
20190107,04:30,6,Clear,9,Wind blowing from 20° North-northeast to South-southwest,87%,1028,16
20190107,05:00,7,Clear,6,Wind blowing from 50° Northeast to Southwest,81%,1028,16
20190107,05:30,7,Clear,9,Wind blowing from 50° Northeast to Southwest,81%,1028,16
20190107,06:00,7,Clear,9,Wind blowing from 50° Northeast to Southwest,81%,1028,16
20190107,06:30,7,Clear,6,Wind blowing from 50° Northeast to Southwest,81%,1028,16
20190107,07:00,7,Sunny,6,Wind blowing from 40° Northeast to Southwest,81%,1028,16
20190107,07:30,7,Overcast,6,Wind blowing from 20° North-northeast to South-southwest,81%,1028,N/A
20190107,08:00,8,Overcast,6,Wind blowing from 60° East-northeast to West-southwest,71%,1028,N/A
20190107,08:30,8,Overcast,6,Wind blowing from 80° East to West,71%,1028,N/A
20190107,09:00,8,Overcast,9,Wind blowing from 80° East to West,71%,1028,N/A
20190107,09:30,8,Overcast,13,Wind blowing from 70° East-northeast to West-southwest,71%,1028,N/A
20190107,10:00,8,Overcast,13,Wind blowing from 70° East-northeast to West-southwest,66%,1028,N/A
20190107,10:30,8,Overcast,9,Wind blowing from 70° East-northeast to West-southwest,71%,1028,N/A
20190107,11:00,8,Overcast,9,Wind blowing from 80° East to West,71%,1027,N/A
20190107,11:30,8,Overcast,9,Wind blowing from 80° East to West,76%,1027,N/A
20190107,12:00,8,Overcast,6,Wind blowing from 60° East-northeast to West-southwest,82%,1027,N/A
20190107,12:30,8,Light rain,9,Wind blowing from 40° Northeast to Southwest,82%,1026,7
