date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20130102,14:00,6,Partly sunny,32,Wind blowing from 30° North-northeast to South-southwest,57%,1031,N/A
20130102,14:30,6,Partly sunny,35,Wind blowing from 30° North-northeast to South-southwest,53%,1031,N/A
20130102,15:00,5,Partly sunny,35,Wind blowing from 30° North-northeast to South-southwest,61%,1031,N/A
20130102,15:30,4,Partly sunny,32,Wind blowing from 30° North-northeast to South-southwest,61%,1031,N/A
20130102,16:30,3,Partly sunny,35,Wind blowing from 20° North-northeast to South-southwest,65%,1033,N/A
20130102,17:00,3,Partly sunny,35,Wind blowing from 30° North-northeast to South-southwest,60%,1033,N/A
20130102,17:30,2,Passing clouds,28,Wind blowing from 20° North-northeast to South-southwest,60%,1034,N/A
20130102,18:00,2,Overcast,28,Wind blowing from 20° North-northeast to South-southwest,60%,1035,N/A
20130102,18:30,2,Overcast,35,Wind blowing from 10° North to South,60%,1036,N/A
20130102,19:00,1,Overcast,32,Wind blowing from 10° North to South,60%,1036,N/A
20130102,19:30,1,Passing clouds,32,Wind blowing from 10° North to South,60%,1036,N/A
20130102,20:00,1,Clear,28,Wind blowing from 10° North to South,60%,1037,16
20130102,20:30,1,Clear,24,Wind blowing from 0° North to South,60%,1037,16
20130102,21:00,0,Clear,24,Wind blowing from 0° North to South,64%,1037,16
20130102,21:30,0,Clear,28,Wind blowing from 10° North to South,64%,1038,16
20130102,22:00,0,Passing clouds,24,Wind blowing from 10° North to South,64%,1038,N/A
20130102,22:30,0,Passing clouds,28,Wind blowing from 0° North to South,64%,1038,N/A
20130102,23:00,0,Passing clouds,32,Wind blowing from 10° North to South,64%,1038,N/A
20130102,23:30,0,Passing clouds,20,Wind blowing from 350° North to South,64%,1039,N/A
20130103,00:00,0,Passing clouds,28,Wind blowing from 0° North to South,64%,1039,N/A
20130103,12:00,0,Partly sunny,20,Wind blowing from 330° North-northwest to South-southeast,75%,1039,8
20130103,12:30,0,Light snow,20,Wind blowing from 340° North-northwest to South-southeast,69%,1039,8
20130103,13:00,0,Light snow,20,Wind blowing from 350° North to South,69%,1038,8
20130103,13:30,0,Light snow,20,Wind blowing from 340° North-northwest to South-southeast,69%,1038,8
20130103,14:00,0,Partly sunny,17,Wind blowing from 350° North to South,69%,1038,N/A
20130103,14:30,0,Partly sunny,20,Wind blowing from 350° North to South,75%,1038,N/A
20130103,15:00,0,Partly sunny,17,Wind blowing from 350° North to South,75%,1038,N/A
20130103,15:30,0,Partly sunny,20,Wind blowing from 340° North-northwest to South-southeast,75%,1038,N/A
20130103,16:30,0,Light snow,20,Wind blowing from 350° North to South,75%,1038,N/A
20130103,17:00,0,Light snow,20,Wind blowing from 350° North to South,75%,1038,N/A
20130103,17:30,0,Light snow,20,Wind blowing from 350° North to South,75%,1038,N/A
20130103,18:00,0,Light snow,20,Wind blowing from 0° North to South,75%,1038,N/A
20130103,18:30,0,Light snow,20,Wind blowing from 350° North to South,75%,1038,N/A
20130103,19:00,0,Light snow,17,Wind blowing from 350° North to South,80%,1038,N/A
20130103,19:30,0,Light snow,17,Wind blowing from 350° North to South,80%,1038,N/A
20130103,20:30,0,Light snow,17,Wind blowing from 350° North to South,80%,1038,N/A
20130103,21:00,0,Light snow,17,Wind blowing from 0° North to South,80%,1038,N/A
20130103,21:30,0,Light snow,17,Wind blowing from 0° North to South,75%,1037,N/A
20130103,22:00,0,Light snow,20,Wind blowing from 0° North to South,75%,1037,N/A
20130103,22:30,0,Light snow,20,Wind blowing from 0° North to South,75%,1037,N/A
20130103,23:00,0,Light snow,20,Wind blowing from 0° North to South,75%,1037,N/A
20130103,23:30,0,Light snow,20,Wind blowing from 0° North to South,75%,1037,N/A
20130104,00:00,0,Light snow,24,Wind blowing from 0° North to South,75%,1036,N/A
20130104,00:30,0,Light snow,17,Wind blowing from 0° North to South,75%,1036,N/A
20130104,01:00,0,Light snow,17,Wind blowing from 0° North to South,75%,1036,N/A
20130104,01:30,0,Light snow,20,Wind blowing from 0° North to South,75%,1036,N/A
20130104,08:30,0,Sunny,13,Wind blowing from 0° North to South,75%,1034,16
20130104,09:00,0,Clear,13,Wind blowing from 350° North to South,75%,1033,7
20130104,09:30,1,Clear,13,Wind blowing from 0° North to South,70%,1033,7
20130104,10:00,1,Clear,9,Wind blowing from 350° North to South,70%,1033,7
20130104,10:30,2,Passing clouds,9,Wind blowing from 0° North to South,65%,1032,N/A
20130104,11:00,2,Passing clouds,9,Wind blowing from 30° North-northeast to South-southwest,65%,1032,N/A
20130104,11:30,2,Passing clouds,9,Wind blowing from 330° North-northwest to South-southeast,65%,1032,N/A
20130104,12:00,2,Passing clouds,9,Wind blowing from 340° North-northwest to South-southeast,70%,1032,N/A
20130104,12:30,3,Sunny,13,Wind blowing from 10° North to South,65%,1031,16
20130104,13:00,3,Passing clouds,9,Wind blowing from 0° North to South,65%,1030,N/A
20130104,13:30,3,Passing clouds,13,Wind blowing from 0° North to South,65%,1030,N/A
20130104,14:00,3,Light snow,13,Wind blowing from 20° North-northeast to South-southwest,65%,1029,N/A
20130104,14:30,3,Light snow,9,Wind blowing from 10° North to South,65%,1029,N/A
20130104,15:00,3,Light snow,9,Wind blowing from 20° North-northeast to South-southwest,65%,1029,N/A
20130104,15:30,3,Passing clouds,13,Wind blowing from 350° North to South,65%,1029,N/A
20130104,16:00,2,Light snow,13,Wind blowing from 350° North to South,75%,1029,7
20130104,16:30,2,Light snow,13,Wind blowing from 350° North to South,81%,1028,4
20130104,17:00,1,Light snow,17,Wind blowing from 0° North to South,87%,1029,4
20130104,17:30,1,Light snow,13,Wind blowing from 350° North to South,93%,1029,4
20130104,18:00,1,Light snow,13,Wind blowing from 0° North to South,93%,1029,3
20130104,18:30,1,Light snow,9,Wind blowing from 350° North to South,93%,1029,3
20130104,19:00,1,Light snow,9,Wind blowing from 350° North to South,93%,1029,3
20130104,19:30,0,Light snow,9,Wind blowing from 0° North to South,100%,1029,3
20130104,20:00,1,Light snow,9,Wind blowing from 20° North-northeast to South-southwest,93%,1029,3
20130104,20:30,1,Light snow,6,Wind blowing from 350° North to South,93%,1029,3
20130104,21:00,1,Light snow,6,Wind blowing from 340° North-northwest to South-southeast,93%,1029,4
20130104,21:30,1,Light snow,6,Wind blowing from 350° North to South,93%,1029,5
20130104,22:00,1,Light snow,6,Wind blowing from 0° North to South,87%,1028,5
20130104,22:30,0,Light snow,6,Wind blowing from 0° North to South,93%,1028,4
20130104,23:00,1,Light snow,6,Wind blowing from 340° North-northwest to South-southeast,93%,1028,5
20130104,23:30,0,Light snow,9,Wind blowing from 330° North-northwest to South-southeast,93%,1028,4
20130105,00:00,0,Light snow,9,Wind blowing from 330° North-northwest to South-southeast,93%,1028,3
20130105,00:30,0,Light snow,9,Wind blowing from 330° North-northwest to South-southeast,93%,1028,3
20130105,01:00,0,Light snow,9,Wind blowing from 340° North-northwest to South-southeast,100%,1028,3
20130105,01:30,0,Light snow,9,Wind blowing from 340° North-northwest to South-southeast,100%,1028,3
20130105,02:00,0,Light snow,9,Wind blowing from 350° North to South,100%,1028,4
20130105,02:30,0,Light snow,13,Wind blowing from 0° North to South,100%,1028,4
20130105,03:00,1,Light snow,9,Wind blowing from 350° North to South,93%,1028,4
20130105,03:30,1,Light snow,13,Wind blowing from 0° North to South,93%,1028,5
20130105,04:00,1,Fog,13,Wind blowing from 350° North to South,93%,1027,5
20130105,04:30,1,Mostly cloudy,9,Wind blowing from 350° North to South,93%,1027,6
20130105,05:00,1,Mostly cloudy,13,Wind blowing from 0° North to South,93%,1027,6
20130105,05:30,1,Mostly cloudy,9,Wind blowing from 0° North to South,93%,1027,7
20130105,06:00,1,Mostly cloudy,9,Wind blowing from 0° North to South,93%,1027,8
20130105,06:30,1,Mostly cloudy,13,Wind blowing from 350° North to South,93%,1028,N/A
20130105,07:00,1,Mostly cloudy,17,Wind blowing from 0° North to South,87%,1028,N/A
20130105,07:30,1,Partly sunny,13,Wind blowing from 0° North to South,87%,1028,N/A
20130105,08:00,1,Scattered clouds,13,Wind blowing from 0° North to South,87%,1028,N/A
20130105,08:30,1,Passing clouds,13,Wind blowing from 10° North to South,87%,1028,N/A
20130105,09:00,1,Scattered clouds,13,Wind blowing from 10° North to South,93%,1028,N/A
20130105,09:30,1,Passing clouds,17,Wind blowing from 0° North to South,87%,1028,N/A
20130105,10:00,1,Passing clouds,13,Wind blowing from 10° North to South,87%,1028,N/A
20130105,10:30,2,Scattered clouds,9,Wind blowing from 340° North-northwest to South-southeast,81%,1029,N/A
20130105,11:00,2,Passing clouds,9,Wind blowing from 350° North to South,81%,1029,N/A
20130105,11:30,2,Sunny,9,Wind blowing from 0° North to South,81%,1028,16
20130105,12:00,3,Sunny,13,Wind blowing from 0° North to South,75%,1028,16
20130105,12:30,3,Scattered clouds,13,Wind blowing from 0° North to South,75%,1027,N/A
20130105,13:00,4,Scattered clouds,13,Wind blowing from 0° North to South,75%,1027,N/A
20130105,13:30,4,Scattered clouds,17,Wind blowing from 10° North to South,70%,1026,N/A
20130105,14:00,4,Scattered clouds,13,Wind blowing from 350° North to South,65%,1026,N/A
20130105,14:30,4,Scattered clouds,13,Wind blowing from 0° North to South,65%,1026,N/A
20130105,15:00,4,Passing clouds,13,Wind blowing from 0° North to South,65%,1026,N/A
20130105,15:30,4,Sunny,13,Wind blowing from 10° North to South,65%,1026,16
20130105,16:00,3,Sunny,17,Wind blowing from 0° North to South,70%,1026,16
20130105,16:30,3,Sunny,17,Wind blowing from 0° North to South,70%,1026,16
20130105,17:00,3,Sunny,13,Wind blowing from 0° North to South,70%,1026,16
20130105,17:30,3,Passing clouds,9,Wind blowing from 0° North to South,70%,1027,N/A
20130105,18:00,3,Passing clouds,9,Wind blowing from 0° North to South,70%,1027,N/A
20130105,18:30,3,Passing clouds,9,Wind blowing from 340° North-northwest to South-southeast,70%,1027,N/A
20130105,19:00,3,Passing clouds,13,Wind blowing from 30° North-northeast to South-southwest,70%,1027,N/A
20130105,19:30,3,Passing clouds,17,Wind blowing from 50° Northeast to Southwest,70%,1027,N/A
20130105,20:00,3,Passing clouds,13,Wind blowing from 50° Northeast to Southwest,70%,1028,N/A
20130105,20:30,3,Passing clouds,13,Wind blowing from 60° East-northeast to West-southwest,65%,1027,N/A
20130105,21:00,3,Passing clouds,13,Wind blowing from 50° Northeast to Southwest,65%,1028,N/A
20130105,21:30,3,Passing clouds,9,Wind blowing from 50° Northeast to Southwest,65%,1028,N/A
20130105,22:00,3,Passing clouds,13,Wind blowing from 40° Northeast to Southwest,65%,1027,N/A
20130105,22:30,3,Clear,13,Wind blowing from 50° Northeast to Southwest,65%,1027,16
20130105,23:00,3,Clear,17,Wind blowing from 50° Northeast to Southwest,60%,1027,16
20130105,23:30,2,Clear,13,Wind blowing from 50° Northeast to Southwest,70%,1027,16
20130106,00:00,2,Passing clouds,9,Wind blowing from 40° Northeast to Southwest,70%,1027,N/A
20130106,00:30,2,Overcast,9,Wind blowing from 40° Northeast to Southwest,70%,1027,N/A
20130106,01:00,2,Light snow,13,Wind blowing from 20° North-northeast to South-southwest,70%,1027,N/A
20130106,01:30,2,Light snow,9,Wind blowing from 10° North to South,75%,1027,N/A
20130106,02:00,1,Light snow,6,Wind blowing from 350° North to South,87%,1027,6
20130106,02:30,1,Light snow,9,Wind blowing from 340° North-northwest to South-southeast,87%,1028,6
20130106,03:00,1,Light snow,6,Wind blowing from 340° North-northwest to South-southeast,87%,1027,6
20130106,03:30,1,Light snow,6,Wind blowing from 340° North-northwest to South-southeast,87%,1027,8
20130106,04:00,1,Light snow,9,Wind blowing from 350° North to South,87%,1028,5
20130106,04:30,1,Light snow,6,Wind blowing from 0° North to South,87%,1027,8
20130106,05:00,1,Passing clouds,9,Wind blowing from 0° North to South,81%,1027,8
20130106,05:30,1,Clear,9,Wind blowing from 350° North to South,81%,1028,8
20130106,06:00,1,Clear,9,Wind blowing from 0° North to South,87%,1028,8
20130106,06:30,1,Clear,9,Wind blowing from 350° North to South,81%,1028,8
20130106,07:00,1,Fog,9,Wind blowing from 330° North-northwest to South-southeast,81%,1028,5
20130106,07:30,1,Fog,6,Wind blowing from 350° North to South,87%,1028,5
20130106,08:00,1,Clear,9,Wind blowing from 0° North to South,81%,1028,6
20130106,08:30,1,Clear,6,Wind blowing from 350° North to South,81%,1028,6
20130106,09:00,2,Clear,6,Wind blowing from 350° North to South,75%,1028,7
20130106,09:30,2,Fog,6,Wind blowing from 340° North-northwest to South-southeast,81%,1029,5
20130106,10:00,2,Fog,13,Wind blowing from 320° Northwest to Southeast,81%,1029,4
20130106,10:30,2,Fog,13,Wind blowing from 330° North-northwest to South-southeast,81%,1029,5
20130106,11:00,2,Clear,13,Wind blowing from 340° North-northwest to South-southeast,70%,1029,7
20130106,11:30,2,Clear,13,Wind blowing from 340° North-northwest to South-southeast,65%,1028,8
20130106,12:00,2,Clear,13,Wind blowing from 330° North-northwest to South-southeast,65%,1027,8
20130106,12:30,2,Clear,13,Wind blowing from 340° North-northwest to South-southeast,65%,1027,8
20130106,13:00,2,Clear,9,Wind blowing from 330° North-northwest to South-southeast,60%,1027,8
20130106,13:30,3,Clear,13,Wind blowing from 320° Northwest to Southeast,56%,1026,7
20130106,14:00,3,Clear,13,Wind blowing from 330° North-northwest to South-southeast,56%,1026,7
20130106,14:30,3,Clear,9,Wind blowing from 340° North-northwest to South-southeast,52%,1026,7
20130106,15:00,3,Clear,9,Wind blowing from 340° North-northwest to South-southeast,52%,1026,7
20130106,15:30,3,Clear,13,Wind blowing from 350° North to South,56%,1026,7
20130106,16:00,3,Clear,9,Wind blowing from 0° North to South,56%,1026,7
20130106,16:30,3,Clear,9,Wind blowing from 0° North to South,52%,1026,7
20130106,17:00,3,Clear,9,Wind blowing from 0° North to South,52%,1026,7
20130106,17:30,3,Clear,9,Wind blowing from 350° North to South,52%,1026,8
20130106,18:00,3,Clear,9,Wind blowing from 350° North to South,52%,1026,8
20130106,18:30,3,Clear,9,Wind blowing from 350° North to South,56%,1026,8
20130106,19:00,3,Clear,6,Wind blowing from 350° North to South,56%,1027,8
20130106,19:30,3,Clear,6,Wind blowing from 350° North to South,56%,1026,8
20130106,20:00,3,Clear,6,Wind blowing from 340° North-northwest to South-southeast,60%,1027,7
20130106,20:30,3,Clear,6,Wind blowing from 330° North-northwest to South-southeast,60%,1026,7
20130106,21:00,3,Clear,9,Wind blowing from 330° North-northwest to South-southeast,60%,1027,7
20130106,21:30,3,Clear,6,Wind blowing from 340° North-northwest to South-southeast,60%,1027,6
20130106,22:00,3,Clear,6,Wind blowing from 350° North to South,65%,1026,6
20130106,22:30,3,Clear,6,Wind blowing from 340° North-northwest to South-southeast,65%,1026,6
20130106,23:00,3,Clear,9,Wind blowing from 350° North to South,70%,1026,6
20130106,23:30,3,Clear,6,Wind blowing from 350° North to South,70%,1026,6
20130107,00:00,3,Clear,6,Wind blowing from 340° North-northwest to South-southeast,70%,1026,6
20130107,00:30,3,Clear,9,Wind blowing from 330° North-northwest to South-southeast,70%,1026,6
20130107,01:00,3,Clear,9,Wind blowing from 340° North-northwest to South-southeast,70%,1026,6
20130107,01:30,3,Overcast,9,Wind blowing from 330° North-northwest to South-southeast,70%,1026,6
20130107,02:00,2,Overcast,9,Wind blowing from 330° North-northwest to South-southeast,75%,1026,6
20130107,02:30,2,Overcast,9,Wind blowing from 330° North-northwest to South-southeast,75%,1026,6
20130107,03:00,2,Light snow,9,Wind blowing from 330° North-northwest to South-southeast,81%,1026,6
20130107,03:30,2,Light snow,9,Wind blowing from 330° North-northwest to South-southeast,81%,1026,6
20130107,04:00,2,Light snow,6,Wind blowing from 330° North-northwest to South-southeast,81%,1026,6
20130107,04:30,2,Overcast,9,Wind blowing from 330° North-northwest to South-southeast,81%,1025,6
20130107,05:00,2,Overcast,9,Wind blowing from 350° North to South,81%,1025,6
20130107,05:30,2,Overcast,6,Wind blowing from 0° North to South,81%,1025,6
20130107,06:00,2,Overcast,9,Wind blowing from 350° North to South,81%,1026,6
20130107,06:30,2,Overcast,6,Wind blowing from 350° North to South,81%,1026,6
20130107,07:00,2,Fog,9,Wind blowing from 0° North to South,81%,1026,5
20130107,07:30,2,Fog,6,Wind blowing from 0° North to South,81%,1026,5
20130107,08:00,2,Light snow,2,Wind blowing from 0° North to South,81%,1026,5
20130107,08:30,3,Fog,2,Wind blowing from 0° North to South,75%,1026,4
20130107,09:00,3,Fog,2,Wind blowing from 0° North to South,75%,1026,3
20130107,09:30,3,Fog,6,Wind blowing from 170° South to North,81%,1026,3
20130107,10:00,3,Light rain,6,Wind blowing from 190° South to North,81%,1026,2
20130107,10:30,2,Light rain,6,Wind blowing from 230° Southwest to Northeast,87%,1026,2
20130107,11:00,2,Light rain,6,Wind blowing from 250° West-southwest to East-northeast,93%,1025,1
20130107,11:30,2,Light rain,6,Wind blowing from 250° West-southwest to East-northeast,93%,1025,1
20130107,12:00,2,Light rain,6,Wind blowing from 250° West-southwest to East-northeast,93%,1025,1
20130107,12:30,2,Light rain,9,Wind blowing from 270° West to East,93%,1024,2
20130107,13:00,2,Light rain,9,Wind blowing from 330° North-northwest to South-southeast,87%,1024,2
20130107,13:30,2,Light rain,9,Wind blowing from 300° West-northwest to East-southeast,93%,1024,2
20130107,14:00,2,Light rain,6,Wind blowing from 290° West-northwest to East-southeast,93%,1024,2
20130107,14:30,2,Light rain,9,Wind blowing from 320° Northwest to Southeast,93%,1024,1
20130107,15:00,2,Light rain,6,Wind blowing from 340° North-northwest to South-southeast,93%,1024,1
20130107,15:30,2,Fog,9,Wind blowing from 350° North to South,87%,1024,2
20130107,16:00,2,Fog,9,Wind blowing from 10° North to South,87%,1024,2
20130107,16:30,2,Fog,6,Wind blowing from 20° North-northeast to South-southwest,87%,1024,2
20130107,17:00,2,Fog,0,Wind blowing from 0° North to South,87%,1024,2
20130107,17:30,2,Fog,2,Wind blowing from 0° North to South,81%,1024,3
20130107,18:00,2,Fog,2,Wind blowing from 0° North to South,87%,1024,4
20130107,18:30,3,Fog,2,Wind blowing from 0° North to South,81%,1024,4
20130107,19:00,3,Fog,2,Wind blowing from 350° North to South,75%,1024,4
20130107,19:30,3,Fog,6,Wind blowing from 270° West to East,81%,1024,3
20130107,20:00,2,Fog,9,Wind blowing from 270° West to East,87%,1025,3
20130107,20:30,2,Fog,6,Wind blowing from 270° West to East,87%,1025,2
20130107,21:00,2,Fog,6,Wind blowing from 270° West to East,93%,1025,2
20130107,21:30,2,Fog,6,Wind blowing from 260° West to East,93%,1025,2
20130107,22:00,2,Fog,6,Wind blowing from 280° West to East,93%,1025,2
20130107,22:30,2,Fog,6,Wind blowing from 250° West-southwest to East-northeast,93%,1025,2
20130107,23:00,2,Fog,6,Wind blowing from 270° West to East,93%,1025,2
20130107,23:30,2,Fog,9,Wind blowing from 280° West to East,93%,1025,2
20130108,00:00,2,Fog,9,Wind blowing from 280° West to East,93%,1025,2
20130108,00:30,2,Fog,9,Wind blowing from 300° West-northwest to East-southeast,93%,1025,2
20130108,01:00,2,Fog,13,Wind blowing from 320° Northwest to Southeast,87%,1025,2
20130108,01:30,2,Fog,9,Wind blowing from 320° Northwest to Southeast,87%,1025,3
20130108,02:00,2,Fog,9,Wind blowing from 310° Northwest to Southeast,81%,1025,3
20130108,02:30,2,Fog,13,Wind blowing from 320° Northwest to Southeast,81%,1025,3
20130108,03:00,2,Fog,9,Wind blowing from 330° North-northwest to South-southeast,81%,1025,4
20130108,03:30,2,Haze,9,Wind blowing from 330° North-northwest to South-southeast,75%,1025,5
20130108,04:00,2,Haze,9,Wind blowing from 340° North-northwest to South-southeast,75%,1024,5
20130108,04:30,2,Haze,6,Wind blowing from 330° North-northwest to South-southeast,70%,1025,5
20130108,05:00,2,Haze,6,Wind blowing from 330° North-northwest to South-southeast,70%,1025,5
20130108,05:30,2,Haze,9,Wind blowing from 340° North-northwest to South-southeast,70%,1025,5
20130108,06:00,2,Haze,9,Wind blowing from 330° North-northwest to South-southeast,65%,1025,5
20130108,06:30,2,Haze,9,Wind blowing from 330° North-northwest to South-southeast,70%,1026,5
20130108,07:00,2,Haze,9,Wind blowing from 340° North-northwest to South-southeast,65%,1026,4
20130108,07:30,2,Haze,13,Wind blowing from 340° North-northwest to South-southeast,65%,1026,4
20130108,08:00,2,Haze,9,Wind blowing from 340° North-northwest to South-southeast,70%,1026,4
20130108,08:30,3,Haze,13,Wind blowing from 0° North to South,75%,1026,4
20130108,09:00,3,Haze,13,Wind blowing from 10° North to South,75%,1026,4
20130108,09:30,4,Haze,13,Wind blowing from 10° North to South,70%,1026,4
20130108,10:00,4,Haze,13,Wind blowing from 0° North to South,70%,1026,4
20130108,10:30,5,Haze,9,Wind blowing from 350° North to South,66%,1026,4
20130108,11:00,5,Haze,9,Wind blowing from 350° North to South,66%,1026,4
20130108,11:30,6,Haze,13,Wind blowing from 350° North to South,61%,1026,4
20130108,12:00,7,Passing clouds,13,Wind blowing from 350° North to South,53%,1025,7
20130108,12:30,7,Clear,13,Wind blowing from 340° North-northwest to South-southeast,53%,1025,8
20130108,13:00,8,Passing clouds,9,Wind blowing from 10° North to South,50%,1024,N/A
20130108,13:30,8,Passing clouds,9,Wind blowing from 330° North-northwest to South-southeast,53%,1024,N/A
20130108,14:00,8,Passing clouds,9,Wind blowing from 350° North to South,53%,1024,N/A
20130108,14:30,8,Passing clouds,13,Wind blowing from 350° North to South,53%,1024,7
20130108,15:00,8,Partly sunny,13,Wind blowing from 0° North to South,57%,1024,7
20130108,15:30,7,Partly sunny,17,Wind blowing from 10° North to South,61%,1024,7
20130108,16:00,7,Partly sunny,17,Wind blowing from 10° North to South,66%,1024,7
