date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20180101,00:00,5,Fog,6,Wind blowing from 150° South-southeast to North-northwest,87%,1028,2
20180101,00:30,5,Fog,2,Wind blowing from 150° South-southeast to North-northwest,81%,1028,2
20180101,01:00,4,Fog,6,Wind blowing from 130° Southeast to Northwest,93%,1027,2
20180101,01:30,4,Fog,6,Wind blowing from 10° North to South,93%,1028,1
20180101,02:00,4,Fog,2,Wind blowing from 0° North to South,87%,1028,1
20180101,02:30,4,Fog,2,Wind blowing from 0° North to South,87%,1028,1
20180101,03:00,3,Fog,2,Wind blowing from 0° North to South,87%,1028,1
20180101,03:30,3,Fog,2,Wind blowing from 350° North to South,93%,1028,1
20180101,04:00,3,Fog,2,Wind blowing from 20° North-northeast to South-southwest,87%,1028,2
20180101,04:30,3,Fog,2,Wind blowing from 50° Northeast to Southwest,93%,1027,2
20180101,05:00,3,Fog,0,Wind blowing from 0° North to South,87%,1027,2
20180101,05:30,3,Fog,2,Wind blowing from 0° North to South,81%,1027,2
20180101,06:00,3,Fog,0,Wind blowing from 0° North to South,81%,1028,2
20180101,06:30,2,Fog,2,Wind blowing from 0° North to South,81%,1028,3
20180101,07:00,3,Fog,0,Wind blowing from 0° North to South,87%,1028,3
20180101,07:30,4,Fog,2,Wind blowing from 0° North to South,75%,1028,3
20180101,08:00,5,Fog,2,Wind blowing from 110° East-southeast to West-northwest,70%,1029,3
20180101,08:30,6,Haze,9,Wind blowing from 90° East to West,71%,1029,3
20180101,09:00,7,Haze,9,Wind blowing from 90° East to West,61%,1029,5
20180101,09:30,7,Clear,9,Wind blowing from 100° East to West,53%,1029,6
20180101,10:00,9,Clear,9,Wind blowing from 120° East-southeast to West-northwest,43%,1029,6
20180101,10:30,9,Clear,6,Wind blowing from 100° East to West,34%,1029,8
20180101,11:00,10,Passing clouds,6,Wind blowing from 130° Southeast to Northwest,35%,1029,N/A
20180101,11:30,10,Passing clouds,6,Wind blowing from 120° East-southeast to West-northwest,37%,1028,N/A
20180101,12:00,10,Passing clouds,9,Wind blowing from 140° Southeast to Northwest,30%,1028,N/A
20180101,12:30,11,Sunny,6,Wind blowing from 0° North to South,30%,1027,16
20180101,13:30,11,Passing clouds,9,Wind blowing from 90° East to West,28%,1026,N/A
