date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20210102,20:30,4,Clear,9,Wind blowing from 40° Northeast to Southwest,70%,1031,16
20210102,21:00,2,Clear,9,Wind blowing from 30° North-northeast to South-southwest,81%,1031,16
20210102,21:30,3,Clear,9,Wind blowing from 30° North-northeast to South-southwest,75%,1031,16
20210102,22:00,3,Passing clouds,6,Wind blowing from 40° Northeast to Southwest,81%,1031,N/A
20210102,22:30,2,Clear,0,Wind blowing from 0° North to South,87%,1031,16
20210102,23:00,2,Clear,2,Wind blowing from 10° North to South,81%,1031,16
20210102,23:30,2,Clear,2,Wind blowing from 10° North to South,81%,1031,16
20210103,00:00,2,Clear,6,Wind blowing from 320° Northwest to Southeast,81%,1032,16
20210103,00:30,1,Clear,2,Wind blowing from 0° North to South,81%,1032,8
20210103,01:00,1,Clear,2,Wind blowing from 180° South to North,87%,1032,8
20210103,01:30,0,Clear,6,Wind blowing from 10° North to South,87%,1032,7
20210103,02:00,0,Clear,9,Wind blowing from 0° North to South,87%,1032,7
20210103,02:30,0,Clear,6,Wind blowing from 0° North to South,93%,1031,7
20210103,03:00,0,Clear,9,Wind blowing from 350° North to South,93%,1032,6
20210103,03:30,0,Ice fog,6,Wind blowing from 0° North to South,93%,1032,5
20210103,04:00,0,Ice fog,9,Wind blowing from 10° North to South,93%,1031,4
20210103,04:30,1,Fog,6,Wind blowing from 0° North to South,93%,1031,4
20210103,05:00,1,Fog,6,Wind blowing from 350° North to South,93%,1031,4
20210103,05:30,1,Fog,2,Wind blowing from 0° North to South,93%,1031,4
20210103,06:00,0,Ice fog,9,Wind blowing from 10° North to South,93%,1031,4
20210103,06:30,1,Fog,6,Wind blowing from 0° North to South,93%,1031,5
20210103,07:00,3,Fog,6,Wind blowing from 30° North-northeast to South-southwest,87%,1031,5
20210103,07:30,5,Partly sunny,9,Wind blowing from 60° East-northeast to West-southwest,81%,1031,6
20210103,08:00,5,Partly sunny,9,Wind blowing from 40° Northeast to Southwest,81%,1032,8
20210103,08:30,6,Scattered clouds,9,Wind blowing from 50° Northeast to Southwest,76%,1032,8
20210103,09:00,8,Scattered clouds,9,Wind blowing from 60° East-northeast to West-southwest,66%,1032,N/A
20210103,09:30,8,Scattered clouds,17,Wind blowing from 50° Northeast to Southwest,66%,1032,N/A
20210103,10:00,9,Scattered clouds,20,Wind blowing from 70° East-northeast to West-southwest,62%,1032,N/A
20210103,10:30,9,Scattered clouds,20,Wind blowing from 70° East-northeast to West-southwest,62%,1032,N/A
20210103,11:00,8,Scattered clouds,17,Wind blowing from 70° East-northeast to West-southwest,71%,1031,N/A
20210103,11:30,9,Scattered clouds,17,Wind blowing from 60° East-northeast to West-southwest,66%,1030,N/A
20210103,12:00,10,Scattered clouds,24,Wind blowing from 70° East-northeast to West-southwest,58%,1030,N/A
20210103,12:30,11,Passing clouds,20,Wind blowing from 70° East-northeast to West-southwest,50%,1029,N/A
20210103,13:00,11,Passing clouds,17,Wind blowing from 70° East-northeast to West-southwest,54%,1029,N/A
20210103,13:30,11,Passing clouds,17,Wind blowing from 100° East to West,50%,1028,N/A
20210103,14:00,11,Passing clouds,20,Wind blowing from 110° East-southeast to West-northwest,50%,1028,N/A
20210103,14:30,11,Partly sunny,20,Wind blowing from 70° East-northeast to West-southwest,50%,1029,N/A
20210103,15:00,11,Partly sunny,17,Wind blowing from 100° East to West,50%,1029,N/A
20210103,15:30,10,Scattered clouds,13,Wind blowing from 80° East to West,54%,1029,N/A
20210103,16:00,10,Passing clouds,17,Wind blowing from 110° East-southeast to West-northwest,54%,1029,N/A
20210103,16:30,9,Passing clouds,20,Wind blowing from 90° East to West,62%,1029,N/A
20210103,17:00,9,Scattered clouds,17,Wind blowing from 90° East to West,62%,1029,N/A
20210103,17:30,9,Passing clouds,9,Wind blowing from 90° East to West,62%,1029,N/A
20210103,18:00,9,Passing clouds,13,Wind blowing from 80° East to West,62%,1029,N/A
20210103,18:30,8,Passing clouds,9,Wind blowing from 70° East-northeast to West-southwest,66%,1030,N/A
20210103,19:00,8,Passing clouds,9,Wind blowing from 40° Northeast to Southwest,66%,1030,N/A
20210103,19:30,8,Passing clouds,9,Wind blowing from 60° East-northeast to West-southwest,71%,1030,N/A
20210103,20:00,9,Passing clouds,13,Wind blowing from 60° East-northeast to West-southwest,66%,1031,N/A
20210103,20:30,9,Passing clouds,9,Wind blowing from 70° East-northeast to West-southwest,66%,1031,N/A
20210103,21:00,9,Passing clouds,9,Wind blowing from 80° East to West,66%,1030,N/A
20210103,21:30,9,Clear,9,Wind blowing from 80° East to West,66%,1030,16
20210103,22:00,9,Clear,9,Wind blowing from 70° East-northeast to West-southwest,71%,1030,16
20210103,22:30,9,Clear,9,Wind blowing from 70° East-northeast to West-southwest,71%,1030,16
20210103,23:00,9,Passing clouds,9,Wind blowing from 80° East to West,71%,1030,N/A
20210103,23:30,9,Clear,6,Wind blowing from 70° East-northeast to West-southwest,66%,1031,16
20210104,00:00,9,Clear,6,Wind blowing from 40° Northeast to Southwest,71%,1031,16
20210104,00:30,8,Clear,9,Wind blowing from 40° Northeast to Southwest,76%,1031,16
20210104,01:00,8,Clear,6,Wind blowing from 50° Northeast to Southwest,76%,1030,16
20210104,01:30,8,Clear,6,Wind blowing from 80° East to West,76%,1030,16
20210104,02:00,8,Clear,9,Wind blowing from 100° East to West,76%,1029,16
20210104,02:30,8,Clear,13,Wind blowing from 70° East-northeast to West-southwest,76%,1028,16
20210104,03:00,8,Clear,9,Wind blowing from 50° Northeast to Southwest,76%,1029,16
20210104,03:30,8,Clear,9,Wind blowing from 70° East-northeast to West-southwest,76%,1028,16
20210104,04:00,8,Clear,6,Wind blowing from 60° East-northeast to West-southwest,76%,1028,16
20210104,04:30,8,Clear,2,Wind blowing from 0° North to South,76%,1029,16
20210104,05:00,8,Clear,6,Wind blowing from 90° East to West,76%,1028,16
20210104,05:30,9,Passing clouds,6,Wind blowing from 70° East-northeast to West-southwest,71%,1028,N/A
20210104,06:00,9,Clear,6,Wind blowing from 110° East-southeast to West-northwest,71%,1029,16
20210104,06:30,8,Passing clouds,9,Wind blowing from 90° East to West,76%,1028,N/A
20210104,07:00,8,Passing clouds,6,Wind blowing from 120° East-southeast to West-northwest,82%,1029,N/A
20210104,07:30,8,Passing clouds,6,Wind blowing from 100° East to West,82%,1029,N/A
20210104,08:00,9,Passing clouds,9,Wind blowing from 110° East-southeast to West-northwest,76%,1029,N/A
20210104,08:30,10,Sunny,13,Wind blowing from 110° East-southeast to West-northwest,71%,1028,16
20210104,09:00,11,Passing clouds,17,Wind blowing from 130° Southeast to Northwest,67%,1028,N/A
20210104,09:30,11,Sunny,17,Wind blowing from 130° Southeast to Northwest,67%,1029,16
20210104,10:00,12,Passing clouds,17,Wind blowing from 120° East-southeast to West-northwest,58%,1028,N/A
20210104,10:30,13,Passing clouds,9,Wind blowing from 130° Southeast to Northwest,59%,1028,N/A
20210104,11:00,14,Passing clouds,17,Wind blowing from 140° Southeast to Northwest,55%,1027,N/A
20210104,11:30,13,Partly sunny,13,Wind blowing from 110° East-southeast to West-northwest,59%,1027,N/A
20210104,12:00,13,Partly sunny,9,Wind blowing from 90° East to West,59%,1026,N/A
20210104,12:30,13,Partly sunny,13,Wind blowing from 110° East-southeast to West-northwest,59%,1027,N/A
20210104,13:00,13,Overcast,6,Wind blowing from 110° East-southeast to West-northwest,59%,1026,N/A
20210104,13:30,13,Overcast,13,Wind blowing from 110° East-southeast to West-northwest,59%,1025,N/A
20210104,14:00,12,Light rain,13,Wind blowing from 110° East-southeast to West-northwest,63%,1025,N/A
20210104,14:30,11,Light rain,13,Wind blowing from 80° East to West,77%,1025,8
20210104,15:00,10,Light rain,13,Wind blowing from 90° East to West,76%,1026,8
20210104,15:30,10,Light rain,9,Wind blowing from 60° East-northeast to West-southwest,76%,1026,8
20210104,16:00,10,Light rain,9,Wind blowing from 60° East-northeast to West-southwest,82%,1026,8
20210104,16:30,10,Light rain,6,Wind blowing from 50° Northeast to Southwest,82%,1027,8
20210104,17:00,9,Light rain,6,Wind blowing from 60° East-northeast to West-southwest,87%,1027,7
20210104,17:30,9,Light rain,9,Wind blowing from 40° Northeast to Southwest,87%,1027,7
20210104,18:00,9,Light rain,13,Wind blowing from 50° Northeast to Southwest,87%,1027,7
20210104,18:30,9,Mostly cloudy,13,Wind blowing from 60° East-northeast to West-southwest,87%,1027,7
20210104,19:00,9,Overcast,13,Wind blowing from 50° Northeast to Southwest,82%,1027,7
20210104,19:30,9,Passing clouds,9,Wind blowing from 60° East-northeast to West-southwest,82%,1027,N/A
20210104,20:00,9,Passing clouds,6,Wind blowing from 30° North-northeast to South-southwest,82%,1028,N/A
20210104,20:30,9,Passing clouds,6,Wind blowing from 20° North-northeast to South-southwest,82%,1028,N/A
20210104,21:00,9,Passing clouds,13,Wind blowing from 10° North to South,87%,1028,N/A
20210104,21:30,9,Passing clouds,13,Wind blowing from 10° North to South,87%,1028,N/A
20210104,22:00,9,Passing clouds,13,Wind blowing from 10° North to South,87%,1028,N/A
20210104,22:30,9,Passing clouds,9,Wind blowing from 20° North-northeast to South-southwest,87%,1028,N/A
20210104,23:00,9,Passing clouds,9,Wind blowing from 40° Northeast to Southwest,87%,1028,N/A
20210104,23:30,9,Passing clouds,13,Wind blowing from 30° North-northeast to South-southwest,82%,1028,N/A
20210105,00:00,9,Passing clouds,17,Wind blowing from 40° Northeast to Southwest,87%,1028,N/A
20210105,00:30,9,Passing clouds,13,Wind blowing from 40° Northeast to Southwest,87%,1028,N/A
20210105,01:00,9,Passing clouds,13,Wind blowing from 50° Northeast to Southwest,82%,1028,N/A
20210105,01:30,9,Passing clouds,17,Wind blowing from 50° Northeast to Southwest,82%,1028,N/A
20210105,02:00,8,Passing clouds,17,Wind blowing from 50° Northeast to Southwest,82%,1027,N/A
20210105,02:30,8,Passing clouds,13,Wind blowing from 50° Northeast to Southwest,82%,1027,N/A
20210105,03:00,8,Passing clouds,17,Wind blowing from 40° Northeast to Southwest,82%,1027,N/A
20210105,03:30,8,Passing clouds,13,Wind blowing from 30° North-northeast to South-southwest,82%,1027,N/A
20210105,04:00,8,Passing clouds,17,Wind blowing from 40° Northeast to Southwest,76%,1027,N/A
20210105,04:30,8,Passing clouds,17,Wind blowing from 30° North-northeast to South-southwest,71%,1028,N/A
20210105,05:30,8,Passing clouds,17,Wind blowing from 40° Northeast to Southwest,71%,1027,N/A
20210105,06:00,8,Passing clouds,17,Wind blowing from 30° North-northeast to South-southwest,71%,1028,N/A
20210105,06:30,8,Passing clouds,17,Wind blowing from 30° North-northeast to South-southwest,71%,1028,N/A
20210105,07:00,8,Passing clouds,17,Wind blowing from 30° North-northeast to South-southwest,71%,1029,N/A
20210105,07:30,8,Sunny,17,Wind blowing from 30° North-northeast to South-southwest,76%,1029,16
20210105,08:00,8,Passing clouds,17,Wind blowing from 30° North-northeast to South-southwest,76%,1029,N/A
20210105,08:30,8,Passing clouds,17,Wind blowing from 30° North-northeast to South-southwest,82%,1030,N/A
20210105,09:00,8,Partly sunny,28,Wind blowing from 30° North-northeast to South-southwest,82%,1030,N/A
20210105,09:30,8,Partly sunny,20,Wind blowing from 20° North-northeast to South-southwest,82%,1030,7
20210105,10:00,8,Partly sunny,24,Wind blowing from 30° North-northeast to South-southwest,76%,1030,6
20210105,10:30,8,Partly sunny,20,Wind blowing from 20° North-northeast to South-southwest,76%,1030,6
20210105,11:00,8,Partly sunny,24,Wind blowing from 30° North-northeast to South-southwest,76%,1030,6
20210105,11:30,8,Partly sunny,24,Wind blowing from 30° North-northeast to South-southwest,71%,1030,7
20210105,12:00,8,Partly sunny,28,Wind blowing from 20° North-northeast to South-southwest,71%,1029,8
20210105,12:30,8,Partly sunny,28,Wind blowing from 20° North-northeast to South-southwest,66%,1028,8
20210105,13:00,9,Partly sunny,24,Wind blowing from 30° North-northeast to South-southwest,62%,1028,8
20210105,13:30,8,Partly sunny,24,Wind blowing from 40° Northeast to Southwest,66%,1028,8
20210105,14:00,8,Partly sunny,17,Wind blowing from 40° Northeast to Southwest,66%,1028,8
20210105,14:30,8,Partly sunny,20,Wind blowing from 30° North-northeast to South-southwest,66%,1028,N/A
20210105,15:00,8,Partly sunny,24,Wind blowing from 30° North-northeast to South-southwest,66%,1029,N/A
20210105,15:30,7,Partly sunny,20,Wind blowing from 50° Northeast to Southwest,66%,1028,N/A
20210105,16:00,7,Partly sunny,28,Wind blowing from 30° North-northeast to South-southwest,61%,1029,N/A
20210105,16:30,7,Partly sunny,24,Wind blowing from 30° North-northeast to South-southwest,61%,1030,N/A
20210105,17:00,7,Partly sunny,24,Wind blowing from 20° North-northeast to South-southwest,61%,1030,N/A
20210105,17:30,6,Passing clouds,20,Wind blowing from 40° Northeast to Southwest,66%,1030,N/A
20210105,18:00,6,Passing clouds,17,Wind blowing from 40° Northeast to Southwest,66%,1031,N/A
20210105,18:30,6,Passing clouds,20,Wind blowing from 30° North-northeast to South-southwest,61%,1031,N/A
20210105,19:00,6,Passing clouds,17,Wind blowing from 50° Northeast to Southwest,61%,1031,N/A
20210105,19:30,6,Passing clouds,17,Wind blowing from 40° Northeast to Southwest,61%,1031,N/A
20210105,20:30,5,Passing clouds,17,Wind blowing from 10° North to South,70%,1032,N/A
20210105,21:30,5,Passing clouds,20,Wind blowing from 10° North to South,66%,1032,N/A
20210105,22:00,5,Clear,20,Wind blowing from 10° North to South,66%,1032,16
20210105,22:30,5,Clear,20,Wind blowing from 10° North to South,66%,1032,16
20210105,23:00,4,Clear,24,Wind blowing from 0° North to South,70%,1032,16
20210105,23:30,4,Clear,24,Wind blowing from 10° North to South,70%,1031,16
20210106,00:00,4,Clear,24,Wind blowing from 10° North to South,70%,1031,16
20210106,00:30,4,Clear,24,Wind blowing from 10° North to South,65%,1031,16
20210106,01:00,4,Clear,20,Wind blowing from 10° North to South,65%,1031,16
20210106,01:30,4,Clear,20,Wind blowing from 10° North to South,65%,1031,16
20210106,02:00,4,Clear,20,Wind blowing from 10° North to South,65%,1031,16
20210106,02:30,4,Clear,13,Wind blowing from 20° North-northeast to South-southwest,61%,1030,16
20210106,03:00,3,Clear,17,Wind blowing from 0° North to South,65%,1030,16
20210106,03:30,4,Clear,17,Wind blowing from 10° North to South,61%,1030,16
20210106,04:00,4,Clear,13,Wind blowing from 10° North to South,61%,1030,16
20210106,04:30,3,Clear,13,Wind blowing from 50° Northeast to Southwest,65%,1029,16
20210106,05:00,3,Clear,9,Wind blowing from 30° North-northeast to South-southwest,65%,1029,16
20210106,05:30,3,Clear,9,Wind blowing from 10° North to South,70%,1029,16
20210106,06:00,3,Clear,13,Wind blowing from 10° North to South,70%,1029,16
20210106,06:30,3,Clear,13,Wind blowing from 10° North to South,65%,1030,16
20210106,07:00,3,Sunny,17,Wind blowing from 10° North to South,65%,1030,16
20210106,07:30,3,Sunny,20,Wind blowing from 10° North to South,65%,1030,16
20210106,08:00,3,Sunny,17,Wind blowing from 10° North to South,65%,1031,16
20210106,08:30,4,Passing clouds,13,Wind blowing from 40° Northeast to Southwest,56%,1030,N/A
20210106,09:00,4,Sunny,17,Wind blowing from 30° North-northeast to South-southwest,56%,1030,16
20210106,09:30,4,Passing clouds,13,Wind blowing from 30° North-northeast to South-southwest,56%,1029,N/A
20210106,10:00,4,Sunny,9,Wind blowing from 20° North-northeast to South-southwest,56%,1030,16
20210106,10:30,5,Sunny,13,Wind blowing from 0° North to South,57%,1029,16
20210106,11:00,5,Passing clouds,9,Wind blowing from 20° North-northeast to South-southwest,57%,1029,N/A
20210106,11:30,5,Passing clouds,9,Wind blowing from 40° Northeast to Southwest,57%,1028,N/A
20210106,12:00,5,Passing clouds,6,Wind blowing from 20° North-northeast to South-southwest,57%,1027,N/A
20210106,12:30,5,Passing clouds,9,Wind blowing from 20° North-northeast to South-southwest,57%,1027,N/A
20210106,13:00,5,Passing clouds,6,Wind blowing from 0° North to South,57%,1027,N/A
20210106,13:30,5,Sunny,9,Wind blowing from 340° North-northwest to South-southeast,57%,1027,16
20210106,14:00,5,Passing clouds,13,Wind blowing from 350° North to South,53%,1026,N/A
20210106,14:30,5,Sunny,13,Wind blowing from 0° North to South,57%,1026,16
20210106,15:00,5,Sunny,13,Wind blowing from 0° North to South,53%,1026,16
20210106,15:30,5,Sunny,13,Wind blowing from 10° North to South,53%,1026,16
20210106,16:00,5,Sunny,13,Wind blowing from 350° North to South,49%,1026,16
20210106,16:30,4,Passing clouds,13,Wind blowing from 350° North to South,52%,1027,N/A
20210106,17:00,4,Sunny,9,Wind blowing from 330° North-northwest to South-southeast,52%,1027,16
20210106,17:30,4,Clear,13,Wind blowing from 330° North-northwest to South-southeast,56%,1027,16
20210106,18:00,4,Clear,13,Wind blowing from 340° North-northwest to South-southeast,52%,1028,16
20210106,18:30,4,Clear,17,Wind blowing from 350° North to South,56%,1028,16
20210106,19:00,4,Clear,13,Wind blowing from 340° North-northwest to South-southeast,56%,1028,16
20210106,19:30,4,Clear,17,Wind blowing from 330° North-northwest to South-southeast,56%,1029,16
20210106,20:00,4,Passing clouds,13,Wind blowing from 320° Northwest to Southeast,56%,1029,N/A
20210106,20:30,4,Passing clouds,17,Wind blowing from 340° North-northwest to South-southeast,56%,1029,N/A
20210106,21:00,4,Passing clouds,20,Wind blowing from 330° North-northwest to South-southeast,56%,1029,N/A
20210106,21:30,4,Passing clouds,17,Wind blowing from 330° North-northwest to South-southeast,61%,1030,N/A
20210106,22:00,4,Passing clouds,20,Wind blowing from 0° North to South,61%,1030,N/A
20210106,22:30,3,Passing clouds,28,Wind blowing from 350° North to South,60%,1030,N/A
20210106,23:00,3,Passing clouds,24,Wind blowing from 350° North to South,56%,1030,N/A
20210106,23:30,3,Passing clouds,28,Wind blowing from 350° North to South,45%,1031,N/A
20210107,00:00,2,Clear,24,Wind blowing from 340° North-northwest to South-southeast,48%,1031,16
20210107,00:30,2,Clear,24,Wind blowing from 350° North to South,52%,1031,16
20210107,01:00,2,Clear,24,Wind blowing from 0° North to South,52%,1031,16
20210107,01:30,1,Clear,35,Wind blowing from 20° North-northeast to South-southwest,65%,1031,16
20210107,02:00,1,Clear,35,Wind blowing from 10° North to South,65%,1032,16
20210107,02:30,0,Passing clouds,32,Wind blowing from 0° North to South,60%,1032,N/A
20210107,03:00,0,Passing clouds,32,Wind blowing from 10° North to South,60%,1033,N/A
20210109,09:30,0,Passing clouds,17,Wind blowing from 310° Northwest to Southeast,29%,1032,N/A
20210109,10:00,1,Sunny,17,Wind blowing from 320° Northwest to Southeast,23%,1032,16
20210109,10:30,1,Sunny,20,Wind blowing from 320° Northwest to Southeast,21%,1032,16
20210109,11:00,2,Sunny,20,Wind blowing from 310° Northwest to Southeast,18%,1032,16
20210109,11:30,2,Sunny,20,Wind blowing from 320° Northwest to Southeast,18%,1032,16
20210109,12:00,3,Passing clouds,17,Wind blowing from 320° Northwest to Southeast,18%,1031,N/A
20210109,12:30,3,Sunny,17,Wind blowing from 340° North-northwest to South-southeast,18%,1031,16
20210109,13:00,4,Passing clouds,17,Wind blowing from 340° North-northwest to South-southeast,17%,1030,N/A
20210109,13:30,4,Passing clouds,17,Wind blowing from 320° Northwest to Southeast,17%,1030,N/A
20210109,14:00,4,Sunny,17,Wind blowing from 320° Northwest to Southeast,17%,1029,16
20210109,14:30,4,Passing clouds,20,Wind blowing from 320° Northwest to Southeast,17%,1029,N/A
20210109,15:00,4,Passing clouds,17,Wind blowing from 350° North to South,17%,1028,N/A
20210109,15:30,4,Passing clouds,17,Wind blowing from 310° Northwest to Southeast,18%,1029,N/A
20210109,16:00,3,Passing clouds,17,Wind blowing from 330° North-northwest to South-southeast,20%,1029,N/A
20210109,16:30,3,Sunny,13,Wind blowing from 290° West-northwest to East-southeast,20%,1029,16
20210109,17:00,3,Passing clouds,9,Wind blowing from 310° Northwest to Southeast,20%,1030,N/A
20210109,17:30,2,Clear,9,Wind blowing from 280° West to East,23%,1030,16
20210109,18:00,2,Passing clouds,6,Wind blowing from 260° West to East,25%,1030,N/A
20210109,18:30,2,Passing clouds,9,Wind blowing from 300° West-northwest to East-southeast,23%,1030,N/A
20210109,19:00,1,Clear,6,Wind blowing from 330° North-northwest to South-southeast,27%,1030,16
20210109,19:30,0,Passing clouds,6,Wind blowing from 350° North to South,32%,1030,N/A
20210109,20:00,1,Clear,2,Wind blowing from 0° North to South,29%,1030,16
20210109,20:30,0,Clear,2,Wind blowing from 340° North-northwest to South-southeast,29%,1030,16
20210109,21:00,0,Clear,6,Wind blowing from 10° North to South,37%,1030,16
20210110,00:00,0,Clear,6,Wind blowing from 280° West to East,44%,1031,16
20210110,08:30,0,Sunny,2,Wind blowing from 0° North to South,55%,1032,16
20210110,09:00,1,Sunny,2,Wind blowing from 0° North to South,51%,1032,16
20210110,09:30,2,Sunny,2,Wind blowing from 0° North to South,44%,1032,16
20210110,10:00,3,Sunny,2,Wind blowing from 0° North to South,30%,1032,16
20210110,10:30,4,Passing clouds,6,Wind blowing from 330° North-northwest to South-southeast,28%,1032,N/A
20210110,11:00,4,Passing clouds,13,Wind blowing from 290° West-northwest to East-southeast,26%,1032,N/A
20210110,11:30,5,Passing clouds,13,Wind blowing from 320° Northwest to Southeast,24%,1032,N/A
20210110,12:00,6,Passing clouds,13,Wind blowing from 320° Northwest to Southeast,22%,1031,N/A
20210110,12:30,6,Passing clouds,17,Wind blowing from 320° Northwest to Southeast,22%,1030,N/A
20210110,13:00,6,Sunny,20,Wind blowing from 350° North to South,21%,1029,16
20210110,13:30,6,Sunny,17,Wind blowing from 330° North-northwest to South-southeast,21%,1029,16
20210110,14:00,6,Passing clouds,13,Wind blowing from 330° North-northwest to South-southeast,19%,1029,N/A
20210110,14:30,6,Passing clouds,9,Wind blowing from 340° North-northwest to South-southeast,21%,1029,N/A
20210110,15:00,6,Passing clouds,13,Wind blowing from 330° North-northwest to South-southeast,22%,1029,N/A
20210110,15:30,5,Passing clouds,13,Wind blowing from 340° North-northwest to South-southeast,20%,1029,N/A
20210110,16:00,5,Sunny,17,Wind blowing from 340° North-northwest to South-southeast,19%,1029,16
20210110,16:30,4,Passing clouds,13,Wind blowing from 350° North to South,22%,1029,N/A
20210110,17:00,3,Sunny,17,Wind blowing from 0° North to South,28%,1030,16
20210110,17:30,3,Clear,13,Wind blowing from 0° North to South,33%,1030,16
20210110,18:00,3,Clear,13,Wind blowing from 0° North to South,33%,1030,16
20210110,18:30,3,Clear,9,Wind blowing from 10° North to South,35%,1030,16
20210110,19:00,2,Clear,6,Wind blowing from 10° North to South,35%,1030,16
20210110,19:30,2,Passing clouds,6,Wind blowing from 350° North to South,38%,1031,N/A
20210110,20:00,3,Clear,6,Wind blowing from 330° North-northwest to South-southeast,35%,1031,16
20210110,20:30,2,Clear,9,Wind blowing from 350° North to South,38%,1031,16
20210110,21:00,3,Clear,9,Wind blowing from 350° North to South,35%,1032,16
20210110,21:30,2,Clear,9,Wind blowing from 10° North to South,41%,1031,16
